Domain,Sum of Estimated Clicks,Position
westernunion.com,8.7,11.25
josephbjacobs.com,1.5,6.0
ehealthyblog.com,0.2,9.0
sprayontans.info,0.5,19.0
answers.getwashio.com,0.4,14.0
laurensmallfitness.com,0.8999999999999999,8.0
itskat.wordpress.com,0.1,14.0
jif.com,5.7,10.333333333333334
sephora.lithium.com,3.9,20.0
friendsmania.net,9.099999999999998,9.4
artifextattoo.com,0.2,16.0
shop.alternahaircare.com,0.3,20.0
wellnessandvanity.com,1.4000000000000001,12.0
wyldeabouthealth.com,0.3,14.0
detoxinista.com,56.1,10.2
thesurvivaldoctor.com,10.499999999999995,11.708333333333334
babygearlab.com,12.099999999999998,7.3076923076923075
www3.strawberrynet.com,6.9,2.5
livestrong.com,6354.800000000023,9.376357056694813
nicnas.gov.au,0.3,20.0
thesecret.secretsales.com,0.2,14.0
blog.thehunt.com,0.2,17.0
en.pharmacy4u.gr,0.4,9.0
shopstyle.com.au,0.1,19.0
stuffmyboyfriendtellsme.wordpress.com,93.50000000000001,5.142857142857143
thenewscraze.com,2.4,8.0
slapiton.tv,0.1,14.0
alhamora.hubpages.com,0.1,14.0
healingthroughtouchmassage.com,0.6,5.0
hh-candy.com,0.3,20.0
p2bus.com,0.8,4.0
skinsandpunks.com,7.5,1.0
dealtime.com,0.1,17.0
adambeauty.com,3.1,12.5
beautytipsnsecrets.com,12.100000000000001,12.0
debbiethomas.co.uk,0.2,18.0
desidieter.com,1.8,10.5
yourlegworklady.wordpress.com,1.6,9.5
btb.termiumplus.gc.ca,0.2,20.0
eat-drink-love.com,0.5,15.0
freshfromthe1.blogspot.com,0.3,12.0
hopkinsmedicine.org,1.2000000000000002,7.0
yogatech.com,0.30000000000000004,10.5
gerson.org,10.0,11.166666666666666
tttsmile.ecrater.com,0.1,20.0
eurekajellystone.com,0.4,19.0
naturalhealthstrategies.com,0.4,11.0
keepthetailwagging.com,3.7,5.666666666666667
nexttraining.net,0.1,19.0
cutandblow.com,0.1,13.0
thefoodcharlatan.com,0.2,20.0
healthyfoodhouse.com,9.6,8.0
gq.com,1.4000000000000001,16.0
candywarehouse.com,0.1,16.0
apenchantforpaper.blogspot.com,0.1,19.0
keywestaloe.com,17.5,17.166666666666668
healthtap.com,421.7000000000002,10.826923076923077
jobs.oodle.com,0.3,20.0
bandwbodyshop.com,0.2,14.0
citycolorcosmetics.com,0.4,13.0
mirifiquebeauty.wordpress.com,0.1,20.0
healthyskincareproductreview.com,0.3,20.0
welldonestuff.com,0.5,12.0
gellyroll.com,7.2,11.75
aestheticsathome.wordpress.com,1.1,11.0
homesteadingtoday.com,0.6,12.5
amomknows.com,0.2,10.0
nancyhopps.com,0.2,13.0
thedermreport.com,5.3,14.666666666666666
cheapestinindia.com,0.6,11.470588235294118
healthierprices.co.uk,0.0,18.0
thinninghairvitamins.com,0.30000000000000004,10.5
vid.blogspot.website,0.1,12.0
shop.equalexchange.coop,2.1,14.0
awesometanninglotions.com,0.5,6.0
emamiltd.in,0.2,9.0
mrsdelonika.com,2.2,10.5
stylebakery.com,8.8,4.0
salihughesbeauty.com,0.2,11.0
shoppingescapades.com,46.00000000000001,11.222222222222221
kenyanewsvibes.com,0.2,17.0
mormonmissionblog.com,0.2,19.0
vine.co,19.3,18.333333333333332
studentrecipes.com,0.2,14.0
rosalieruardy.com,0.1,20.0
mold-survivor.com,0.3,15.0
unimaxsupply.com,5.3999999999999995,5.0
latcrossword.blogspot.com,2.1,19.0
neonchipmunkmakeup.blogspot.com,0.2,18.0
archivesgig.wordpress.com,1.4000000000000001,19.0
mrporter.com,0.2,10.0
beautyandeverythingelse.com,0.2,20.0
glamcheck.com,3.7,13.0
madsci.org,4.4,8.5
aloecream.biz,3.6,15.8
essie.com,2.8000000000000003,10.4
uofmhealth.org,0.4,18.0
cleangreenstart.wordpress.com,0.7,10.0
chealth.canoe.com,9.2,12.6
ecopsych.com,0.4,18.0
geeksquad.com,21.0,7.0
beautyonlatrobe.com,16.8,4.0
answers.unity3d.com,0.1,20.0
lambertvetsupply.com,0.3,12.0
gardeninggonewild.com,1.5000000000000002,10.5
healthguidance.org,3.400000000000001,14.5
dnr.sc.gov,1.2000000000000002,11.0
naturalme4c.com,1.4000000000000001,14.0
intertek.com,0.2,8.0
vsp.com,2.5,1.0
geeksofdoom.com,14.7,12.0
aloeup.com,23.900000000000002,8.571428571428571
homemadewellbeing.com,0.1,14.0
yourtango.com,8.5,9.0
beautifulonraw.com,27.999999999999996,7.8
forum.slowtwitch.com,0.1,18.0
favfamilyrecipes.com,3.0,5.666666666666667
natalievsbeauty.blogspot.com,0.3,17.0
trigeminal.fmsinc.com,0.1,16.0
ponikuta.com,25.699999999999996,7.95
vmusic.com.au,1.1,17.0
alexandratheworst.com,0.30000000000000004,12.5
onegreenplanet.org,161.99999999999997,10.444444444444445
umich.edu,0.6000000000000001,12.5
southernfabric.com,0.2,17.0
canadianbeauty.com,0.5,18.0
nutriglow.com,0.1,14.0
usps.com,10.6,3.6666666666666665
eczemablues.com,1.3,16.5
isradown.com,0.4,19.0
lotioncrafter.com,102.80000000000001,10.5
magazine.good.is,2.4,11.0
ngsunless.com,0.1,18.0
shimmerlotion.net,0.6,10.0
bigbangfish.com,0.8,4.0
christinescozycorner.ca,0.2,8.0
oakwood-pharmacy.co.uk,0.1,20.0
1dogwoof.com,1.1,3.0
vbulletin.thesite.org,0.2,10.0
badoutfitgreatlipstick.blogspot.com,0.4,10.0
shadowdaleraven.wordpress.com,1.8,6.5
blogs.rgj.com,14.2,13.0
ultimate-guitar.com,79.3,10.0
finehomessantafe.com,0.1,17.0
forum.rpg.net,0.2,18.0
bettermkt.ecrater.co.uk,2.5,6.0
beyondtalk.net,0.6,7.0
aaps.org,0.1,15.0
onekingslane.com,0.8999999999999999,13.714285714285714
allurabeauty.com,12.8,7.666666666666667
fairfaxunderground.com,1.1,13.0
cdbaby.com,2.6,18.0
lafreshgroup.com,17.2,9.666666666666666
silvertreasure.blogspot.com,2.4,4.0
diymobileaudio.com,0.8,4.0
crazymoonpub.com,0.2,10.0
vincecamuto.com,0.3,14.0
pskills.pharm.ku.edu,0.5,6.0
westseattleblog.com,0.3,12.0
bollywood.com,0.4,9.0
ebay.ie,33.5,7.333333333333333
hapibaimao.blogspot.com,1.9000000000000001,7.5
baltimore.furnishingbuzz.com,0.1,11.0
vagalume.com.br,311.6,12.285714285714286
glamgreenie.com,0.2,19.0
buysafesea.com,0.4,18.0
7tutorials.com,3.2,8.666666666666666
yammiesnoshery.com,0.7000000000000001,12.0
jubileepharmacy.wordpress.com,0.1,13.0
myworldhut.com,0.2,10.0
verymom.com,10.0,1.0
onlinecrosswords.net,0.6000000000000001,8.5
tantoday.com,4.5,10.4
divatress.com,0.2,14.0
qvcuk.com,0.2,14.5
hpc5.anamai.moph.go.th,0.0,6.0
thehealthsite.com,447.29999999999984,11.159090909090908
index.healthboards.com,0.5,14.5
jessicurl.com,72.0,7.0
seeklogo.com,31.4,6.0
emusic.com,0.1,17.0
operahouselive.com,0.2,16.5
thegoodskinblog.com,0.4,16.25
thehealingplaceworshipcenter.com,2.1,15.0
fashionz.co.nz,1.6,13.0
fashionmagazine.com,2.3000000000000003,10.666666666666666
quickmedical.com,0.9999999999999999,13.75
topicstock.pantip.com,0.7,14.0
us.caudalie.com,7.2,16.0
astrid-bee.tumblr.com,1.9000000000000001,15.0
marvelousproducts.com,0.3,7.0
yestocarrots.com,51.79999999999998,10.485714285714286
thenotsoblog.com,0.1,12.0
brainfoggles.com,11.0,5.5
lovealoeverajuice.com,0.1,18.0
riversideonline.com,121.9,11.333333333333334
mccormick.com,57.599999999999994,6.5
amandabisk.selz.com,2.1,11.0
iheartnaptime.net,5.4,7.666666666666667
debgroup.com,0.3,20.0
chocolatecoveredkatie.com,1.1,18.6
beatthemicrobead.org,0.4,16.0
skinbylovely.com,0.1,12.0
thesecretyumiverse.wonderhowto.com,10.2,14.055555555555555
pagedaily.com,1.4000000000000001,2.0
virtualpiano.net,0.1,16.0
kimberley-rae.tumblr.com,0.2,15.5
reviewsprod.com,1.1,20.0
epinions.com,0.5,18.0
powersportsnetwork.com,0.1,19.0
crackedcornersofmouth.info,33.6,8.333333333333334
boston.cityvoter.com,0.2,19.0
pawpawsalve.biz,0.30000000000000004,11.5
recipeofhealth.com,0.2,15.0
beauty-tip.blogspot.com,31.6,4.0
dhtmassage.com,1.4000000000000001,2.0
ussolutions.net,2.1,13.0
acupuncturehealingcorner.com,4.8,18.0
deals.simplyshellie.com,1.7999999999999998,10.0
beauty101.livejournal.com,0.3,15.0
zomato.com,5.6,9.666666666666666
newtecme.com,0.1,19.0
pge.utexas.edu,16.6,4.4
epionebh.com,0.2,8.0
howtobleachskin.info,0.4,15.0
thecouponsapp.com,0.3,7.0
15minutebeauty.com,36.0,8.833333333333334
skinwhitenqc.com,7.800000000000001,12.0
in-cosmetics.com,2.9000000000000004,12.333333333333334
wayfair.com,4.9,11.833333333333334
localhistories.org,0.2,20.0
chicdabbling.wordpress.com,0.7,10.333333333333334
blog.birchbox.com,855.6000000000001,6.15625
weusemath.org,0.8,11.333333333333334
alarabiya.net,0.6000000000000001,10.666666666666666
b-linebeauty.com,0.6,9.0
asquared1228.blogspot.com,0.9,15.0
prisjakt.nu,4.1000000000000005,11.0
cbpm.org,0.8,4.0
jellystonegp.com,0.4,20.0
bounty.com,0.2,9.0
zopnow.com,24.400000000000002,9.222222222222221
cooking.stackexchange.com,79.5,11.31578947368421
sarahdill.hubpages.com,0.8,9.0
alaffia.com,4.5,14.333333333333334
tabitacreamjakarta.com,0.1,14.0
frugalliving.about.com,0.6000000000000001,11.5
crazycouponsavings.wordpress.com,0.2,9.0
atlanta.cbslocal.com,3.2,11.0
phantoms.altervista.org,0.0,17.0
weddingbee.com,0.6000000000000001,12.0
kidsgrowth.com,0.3,20.0
fr.wikipedia.org,4.2,2.0
fashionexprez.com,54.60000000000001,2.0
couponbay.us,0.1,20.0
gloprofessional.com,0.2,17.0
shelbydermatology.com,0.1,18.0
urbantastebud.com,0.1,20.0
harpersbazaar.co.uk,16.1,11.5
erinann.com,0.5,17.0
justmommies.com,1.1,14.8
basharacare.com,0.2,9.0
usstore.mentholatum.com,0.4,20.0
wapsare.com,0.1,17.0
plymouthrockmoving.com,0.1,12.4
tourdefit.com,0.4,13.0
meetup.com,0.30000000000000004,17.5
getjackblack.com,29.200000000000003,12.136363636363637
yconic.com,0.0,18.0
skintipsinurdufree.blogspot.com,0.1,20.0
governmentjobs.com,1.2000000000000002,9.0
forums.phpfreaks.com,0.2,13.0
healingcenterseattle.org,246.8,3.75
hellogemma.com,3.4,10.0
yahyatradingcorp.com,0.2,9.0
styleite.com,2.1,8.25
jsfromhell.com,1.3,13.5
linde-gas.com,0.5,6.0
wbdg.org,0.4,18.0
quickcompany.in,0.9,12.5
keanyhair.wordpress.com,1.2000000000000002,14.5
cosmekita.com,1.1,3.0
allcleaningtips.com,0.2,9.0
nottingham.co.uk,0.1,20.0
topskinclear.com,2.8,10.5
mybakingaddiction.com,6.3999999999999995,10.166666666666666
buchete-mireasa.ro,0.6000000000000001,12.166666666666666
sjogrensworld.org,0.1,19.0
mom365.com,12.5,8.0
us.spacenk.com,3.2,15.0
bubblebathnc0.blogspot.com,0.1,20.0
seniorjournal.com,0.4,10.0
serc.carleton.edu,0.2,9.0
equilibriumasalon.com,4.2,2.0
logomeme.com,0.4,10.0
yourchemistshop.com.au,0.2,14.0
thecollectioningroves.com,2.6,18.0
coconutoilfacts.org,57.7,10.235294117647058
activeforever.com,3.2,7.666666666666667
salongeek.com,3.1000000000000005,13.4
vitals.com,1.7000000000000002,10.333333333333334
vndiscounts.com.au,30.3,6.142857142857143
debenhams.com,11.100000000000001,12.1875
origins.co.uk,0.2,19.0
beautynewbie.com,1.0,10.0
midlandswapshop.com,0.3,7.0
pritikin.com,6.199999999999999,11.8
efastcash.co.uk,0.1,12.0
afewshortcuts.com,0.3,7.0
salemhealinghands.com,0.1,18.0
hair.lovetoknow.com,12.4,9.333333333333334
myvitabella.co.uk,0.2,13.0
hungertv.com,2.8000000000000003,8.0
lifewitheczema.wordpress.com,10.3,14.375
toothiq.com,4.1,15.5
petalfresh.com,19.000000000000004,6.75
nichetrafficformula.com,22.5,1.0
sonneborn.com,3.5000000000000004,13.6
noleafvapor.com,0.3,17.0
mrshappyhomemaker.com,5.4,14.333333333333334
mountainproject.com,0.1,17.0
winwes.com,47.2,4.0
baby4you.co.nz,0.1,13.0
ourlittleplace.com,2.2,3.0
guitartips.addr.com,0.2,9.0
barnef.com,0.0,12.5
tnbl.co.uk,0.9,9.5
topiclearinc.com,0.8,7.5
mochagirlspitstop.com,7.5,1.0
healthandbeautyhq.wordpress.com,0.3,16.0
naturalhaireverything.tumblr.com,0.5,18.0
penreco.com,25.200000000000003,15.0
guirys.com,0.30000000000000004,12.5
consumer.healthday.com,37.1,14.0
cheriecity.co.uk,0.1,19.0
degruyter.com,0.4,9.0
styleblazer.com,72.1,6.615384615384615
crayola.com,0.4,19.0
sageproducts.com,0.8,13.333333333333334
hitfix.com,2.1,11.0
careers.cokecce.com,56.89999999999999,5.4
alpental.com,0.1,13.0
24by7bazzar.com,0.6,5.0
wallpaperz.info,0.2,17.0
naturalnews.com,558.4000000000001,11.383720930232558
thechalkboardmag.com,2.0,13.8
cocoapink.net,1.1,16.333333333333332
mychemist.com.au,8.0,13.0
gurl.com,22.9,8.944444444444445
jakeshoes.co.uk,0.7,16.333333333333332
allnaturalbeauty.com,0.3,18.0
infofru.com,0.5,19.0
stuffedatthegills.blogspot.com,0.30000000000000004,13.5
transformyourfigure.com,0.3,7.0
frugalfinders.com,0.1,19.0
healingplace.church,4.2,9.0
marketing-interactive.com,0.1,18.0
mariamindbodyhealth.com,0.1,15.0
clean9dietcleansereviews.com,5.5,3.0
photos.essence.com,156.2,8.317073170731707
pharmacybrownie.tumblr.com,0.1,15.0
chem.ucalgary.ca,0.1,12.0
bodytime.com,18.3,13.4
thepharmacy.com.au,0.1,13.0
freecashformula.org,0.1,15.0
budgetbeautyblog.com,15.0,12.333333333333334
pt-br.on.fb.me,0.1,12.0
lovelygreens.com,0.5,15.666666666666666
freebies2deals.com,0.2,9.0
perceivingbeauty.com,5.6,4.0
oprah.com,21.50000000000001,12.54054054054054
snipt.net,2.1,18.0
motherhood.com,2.2,14.5
indeed.co.uk,43.0,9.333333333333334
prettygoodgoods.org,0.0,7.0
mobofree.com,0.5,18.0
theloar.com,0.2,16.0
vetrxdirect.com,0.8,13.0
forum.predatornutrition.com,0.3,7.0
reliableindex.com,132.0,7.0
bulletproof.com,674.2,9.333333333333334
rightdiagnosis.com,104.50000000000001,12.038461538461538
scienceofrelationships.com,6.1000000000000005,11.0
thegenderexperts.com,0.2,16.0
mycoloures.com,1.9000000000000001,17.5
scrubsmag.com,2.6000000000000005,13.625
drbronner.com,2.2,5.5
reviews.bodybuilding.com,0.1,16.0
local-hairsalons.com,0.1,15.0
geeiraw.blog.com,31.5,7.2
healthmunsta.hubpages.com,92.1,12.433333333333334
lionheartinstitute.com,1.6,4.0
tigerdroppings.com,0.3,14.0
virtualhaircare.com,0.4,10.0
healthzone.gr,0.1,17.0
kicantik.com,0.5,14.0
kohls.com,63.00000000000003,11.333333333333334
blog.lulus.com,0.2,8.0
coolmompicks.com,0.1,18.0
desitin.com,56.3,8.176470588235293
cheapindoortanninglotions.blogspot.com,0.2,19.0
drjaliman.com,0.3,20.0
medicalsuppliesofscottsdale.com,0.6,8.0
theshadowlands.net,0.0,4.0
unioncenterforhealing.com,0.9,19.0
muviza.org,0.1,14.0
theterritory.tv,0.5,18.5
logovector.net,0.2,14.0
free4seniors.com,0.2,19.0
holisticonline.com,1.0,13.5
sublimebeautyshop.com,1.7,19.0
rockinmommies.dreamhosters.com,0.2,13.0
kikaycorner.net,3.0000000000000004,7.666666666666667
pnbint.com,2.0,6.0
spas.about.com,1.0,18.5
nfb.org,19.099999999999998,9.75
arstechnica.com,2.0,12.0
abeautifuldayblog.wordpress.com,0.1,17.0
withkendra.com,3.6,9.5
theeasyhomestead.com,1.3,6.5
berriesinthesnow.com,16.6,9.666666666666666
forums.thenest.com,0.5,12.5
nl.boots.com,7.7,3.0
magicmakeup.co.uk,0.8,4.0
albuquerqueskincareandacneclinic.com,0.2,18.0
udikinaheh.netai.net,0.0,20.0
etudehousekoreajakarta.blogspot.com,2.4,7.0
cbc.ca,3.5,16.666666666666668
xuvious.com,16.9,6.333333333333333
kallgrenderm.com,2.0,16.666666666666668
confessionsofaglamaholic.com,2.8000000000000003,15.0
fashionicide.com,0.5,15.0
prettyquick.com,0.9,19.0
firstaidproductsonline.com,0.1,15.0
cortizone10.com,1.2,14.0
strivectin.com,0.1,15.0
tophaat.com,2.6999999999999997,7.0
binbin.net,0.2,10.0
mmc-news.com,0.1,18.0
paulaschoice.com,16069.600000000051,9.597368421052632
articles.latimes.com,1.6,8.333333333333334
wholisticderm.com,1.0,8.5
nourishmeclean.com,0.6,10.0
asiancosmetics.ecrater.com,0.1,12.0
ajmadison.com,0.1,16.0
rerkputuathe1973.exteen.com,0.0,18.0
bareminerals.co.uk,0.1,14.0
everythinglovelyandchic.blogspot.com,0.6,10.0
glisten17.wordpress.com,2.4,5.0
articles.lovingyou.com,4.5,5.5
choies.com,250.6,3.0
blog.pennlive.com,14.4,10.0
creativepool.com,0.1,17.0
sarahwilson.com,0.1,20.0
newonly.ru,0.1,20.0
freshballs.com,629.2,4.947368421052632
furniturevisit.org,0.1,14.0
physique.co.uk,0.2,11.0
talkingmakeup.com,0.1,12.0
xxxbeautyredefinedxxx.blogspot.com,26.400000000000002,10.4
mommyskitchen.net,1.9,12.0
booksnow1.scholarsportal.info,0.6,10.384615384615385
thesewingloftblog.com,0.30000000000000004,13.0
skinourishment.com,10.2,5.0
bad.org.uk,7.8999999999999995,12.5
dailymom.com,27.400000000000002,8.714285714285714
beyondtheshock.com,1.0,16.5
henrydeane.livejournal.com,0.0,14.0
candyblog.net,0.8,11.5
lazada.com.my,0.7,8.0
bestpetroleumengineeringschools.com,0.9,12.5
brothersfire.com,0.1,14.0
wrh.noaa.gov,0.2,20.0
wiserootsnutrition.com,0.2,10.0
icaew.com,0.2,9.0
beauty.onehowto.com,23.6,6.142857142857143
cake-pie.com,1.4,4.5
powershow.com,0.1,15.0
getridofthings.com,10.5,15.5
blingingbeauty.com,0.2,18.0
surgerysupplements.com,70.8,7.291666666666667
sullinseyecare.com,0.5,6.0
organicgardeninfo.com,2.5,1.0
agreenroutine.com,1.0,9.0
liveauctioneers.com,0.1,19.0
foodmatters.tv,17.900000000000002,8.25
paleoleap.com,1.5999999999999999,13.2
southernbeautyblog.com,24.0,14.0
prolinc.com,0.1,12.0
genvana.manufacturer.globalsources.com,4.199999999999999,4.5
gnc.com.ph,19.5,6.0
world.openfoodfacts.org,0.6,5.0
wlwt.com,1.2,7.0
runningblog.dallasnews.com,1.0,9.0
nandisnaturals.com,0.3,13.0
naturesgardencandles.com,14.6,8.153846153846153
restoreinternational.org,0.1,16.0
saveonscents.com,10.200000000000001,6.375
cage.ugent.be,0.3,13.0
b2btechcopy.com,5.9,17.5
core-comfort.com,0.1,20.0
greenchildmagazine.com,0.1,19.0
plunket.org.nz,0.0,20.0
skinprofessionals.xyz,1.4,17.0
animatedimages.org,0.1,16.0
ahc.aurorahealthcare.org,0.9,11.0
male-skin.blogspot.com,0.2,10.0
beautykat.com,5.7,6.0
veganverite.wordpress.com,44.800000000000004,2.0
gypsyville.com,0.4,9.0
glamourmagazine.co.uk,136.39999999999998,9.038461538461538
coilyqueensrock.com,0.3,12.0
pilesgm.com,20.0,18.0
couponology.com,3.9,11.0
crackingskin.com,15.399999999999999,15.2
cookwareaid.com,1.4000000000000001,10.75
emergencyemail.org,7.4,11.0
behindthescenesmakeup.com,1.5,9.666666666666666
thekitchenmagpie.com,11.100000000000003,12.0
bol.com,1.1,16.5
blog.mariobadescu.com,6.1,13.5
holisticallyhaute.com,3.0,14.0
ahmyng.blogspot.com,76.1,4.4
menshealth.co.uk,28.7,8.833333333333334
beautywithemilyfox.blogspot.com,79.50000000000001,11.357142857142858
riebutik.com,1.0,8.5
tartangroup.com,0.5,6.0
volksversand.de,0.1,18.0
myhighestselfblog.com,0.2,17.0
goodhousekeeping.co.za,0.1,19.0
backtoedeneo.com,0.1,18.0
aquaeyeshadow.blogspot.com,5.2,9.5
sunflowercosmetics.com,0.1,19.0
yourfreecareertest.com,0.2,20.0
urbanoutfitters.com,16.3,15.380952380952381
lahaye.skincaretherapy.net,0.3,7.0
bestwhip.net,0.7000000000000001,11.0
gcimagazine.com,54.00000000000001,8.75
babygaga.com,13.799999999999995,11.227272727272727
petarmor.com,50.199999999999996,9.75
crunchycreamysweet.com,2.5,6.0
community.diabetes.org,2.5,14.75
beautyintent.com,14.899999999999999,10.666666666666666
healthofchildren.com,2.1,13.428571428571429
mystylebite.blogspot.com,0.7000000000000001,14.0
theguardian.com,49.50000000000003,13.684931506849315
physics.ohio-state.edu,0.1,19.0
rouge18.com,44.60000000000001,10.0
katoalltrades.blogspot.com,0.1,19.0
geoinfo.nmt.edu,0.1,18.0
metromedicalonline.com,1.7,10.0
community.wizards.com,2.8000000000000003,2.0
youthhealthmag.com,5.2,15.75
registry.thebump.com,0.0,11.5
caulfieldscounter.com,17.8,3.8
advancedtireandrepair.com,1.7,14.0
simplethreads.co,0.1,20.0
multibrief.com,0.2,19.0
blackblackandbeautiful.com,2.8,13.571428571428571
ageless.co.za,2.5999999999999996,13.555555555555555
offercanada.com,0.1,15.0
girlishh.com,0.5,6.0
thevietvegan.com,35.4,5.0
b7innovation.com,0.1,20.0
mywholefoodlife.com,9.5,8.5
emedicine.medscape.com,145.5,13.19047619047619
buyingcrueltyfree.com,39.4,8.25
fisnikhasani.com,10.5,6.0
momsicleonline.com,1.7999999999999998,5.0
favequilts.com,5.2,5.0
trumpetmaster.com,0.9000000000000001,13.5
sukak.tk,0.4,18.0
consults.blogs.nytimes.com,2.5,1.0
eatdrinkpaleo.com.au,114.99999999999999,11.11111111111111
barberdepots.com,0.3,12.0
thechillmom.com,0.8,16.5
mckinsey.com,0.1,20.0
aclens.com,2.5,1.0
dermagic.eu,0.1,14.0
cheaprecipeblog.com,0.5,12.0
bostonbuildingresources.com,0.1,17.0
alignable.com,0.2,18.0
top111.top1cb.org,0.2,10.0
shop15s.com,0.8,8.0
kitchenscookshop.co.uk,0.1,15.0
fruitylashes.com,2.4000000000000004,6.0
sprinklerwarehouse.com,0.1,19.0
shimmerjjang.com,0.1,17.0
thefashionablehousewife.com,0.4,13.0
blog.instant.ly,0.6,11.666666666666666
produkkosmetik.net,0.2,20.0
everymarket.com,0.4,19.5
lina88makeup.blogspot.com,0.4,20.0
webbsurgical.com,0.1,16.0
sinfullytanned.com,0.2,19.0
graciousluck.com,40.199999999999996,5.666666666666667
tanmania.eu,0.1,17.0
learn.org,3.6999999999999997,13.571428571428571
sacredgardenhealingcenter.com,1.8,9.0
annapolisandcompany.com,7.699999999999999,16.6
thebutterchurn.wordpress.com,0.0,12.0
maps-streetview.com,0.1,11.0
themakeupgirl.net,8.2,11.25
schwarzkopf.international,0.6,12.0
fineartamerica.com,120.2,2.25
gallerily.com,12.0,3.5
you-can-recover.tumblr.com,1.2,5.0
danielcmiller.com,40.0,7.4
iobit.software.informer.com,0.3,16.0
thehazelsbeauty.net,0.1,14.0
aspca.org,67.9,6.5
doorstep.pk,4.000000000000001,7.5
secure.dove.us,2.5999999999999996,6.5
yougotagift.com,4.2,5.0
reefcentral.com,0.2,9.0
wholeblossoms.com,0.9,7.5
reviews.beautybrands.com,1.7,16.0
hairinsights.wordpress.com,0.8,8.0
azdistribuce.cz,2.0,6.0
local.dmv.org,3.1,9.0
dailytitan.com,2.0,11.5
dollskill.com,0.7,7.0
envirohealthtech.com,0.1,15.0
politicsofpretty.com,0.6,5.0
simplestthings.com,0.6,5.0
chihuahua-people.com,1.0,11.0
hcbizdev.com,0.1,15.0
nidcr.nih.gov,156.5,6.0
topskincarereviews.org,0.1,14.0
mizzfit.com,4.4,3.0
apphelp.guru,2.8000000000000003,2.0
radugasoft.com,0.2,17.5
forum.detik.com,18.7,3.0
mydentalhealthplus.com,5.1,5.5
applecrossantiques.com,2.4,6.5
gourmetfury.com,1.2,11.4
menards.com,38.1,11.0
byly.com,6.6,5.0
growafricanhairlong.blogspot.com,25.300000000000004,10.454545454545455
naturalskiniq.com,1.0,8.0
middlepass.blogspot.com,1.0,7.666666666666667
howtodothings.com,0.1,13.0
countryinnovation.com,5.1,7.0
galeriakosmetyk.pl,0.2,15.0
thenorthwestreport.com,0.2,10.0
kohepets.com.sg,0.2,18.0
mikeamigo.blogspot.com,0.1,19.0
sassisamblog.com,2.2,8.5
videos.huffingtonpost.com,0.4,17.0
nosegasm.com,10.2,5.0
nadandjules.com,1.2,16.0
tetrahedron.org,0.2,16.0
iddt.org,0.30000000000000004,17.5
anniescatalog.com,0.2,11.0
obesityhelp.com,1.6,8.5
thewonderforest.com,105.10000000000002,12.333333333333334
myfameandfortune.com,0.4,14.333333333333334
sstack.com,0.1,17.0
flawlessbeautyandskinph.com,0.4,14.0
retrojunk.com,0.4,15.0
learningandyearning.com,94.0,13.333333333333334
reviewjournal.com,0.4,13.5
bcfcsingapore.com,1.6,14.285714285714286
blisstree.com,171.89999999999995,12.051282051282051
truthinaging.com,135.79999999999998,12.1
popisms.com,0.1,15.0
aloe-medical-group.com,4.2,7.5
reviews.eucerinus.com,4.7,6.555555555555555
corinnabsworld.blogspot.com,6.3,3.5
erikajjang.tumblr.com,0.6,19.0
beautytipsfb.blogspot.com,12.3,3.5
123nailsupply.com,1.3,8.0
codelichackers.forumeiro.net,0.1,16.0
fabsculture.com,0.5,11.0
goddessgreen.net,12.5,1.0
soynutbutter.com,0.7000000000000001,15.0
quora.com,486.8,10.867924528301886
freeze-frame.com.au,0.5,6.0
dcqna.com,0.1,19.0
sebastianwolff.info,0.6,19.0
apartmentcities.com,0.2,11.0
trishtech.com,1.5,7.0
curljunkie.com,0.7000000000000001,11.25
kimoko.livejournal.com,0.6,17.0
consumerlab.com,11.600000000000001,2.6666666666666665
babycenter.in,11.999999999999998,9.0
s198.photobucket.com,5.5,6.0
dailyfinances.co.uk,1.1,3.0
stives.com,49.199999999999996,11.117647058823529
kidsfront.com,0.1,15.0
nochipqueen.com,2.6999999999999997,7.0
kingsgreatbuys.com,0.1,12.0
chsbuffalo.org,0.6,19.0
download.canadiancontent.net,0.9,17.0
absorblearning.com,0.1,17.0
local.post-gazette.com,1.0,10.0
nigeriavillagesquare.com,0.3,20.0
cheapocloseouts.com,7.8,10.5
dirtytruthreviews.blogspot.com,0.30000000000000004,12.0
karengilbert.co.uk,6.4,12.666666666666666
publixandbeyond.com,0.6,16.0
essentialoilbenefits.com,2.4,16.833333333333332
en.agentabitaori.com,0.2,9.0
shop.beekman1802.com,0.4,20.0
megagrowth.com,1.5000000000000002,14.0
milwaukeejobs.com,0.9,16.0
wkcollection.wordpress.com,1.0,6.0
the-cameras-lying.com,0.1,12.0
downtoearthmother.com,0.2,8.0
radianttech.net,3.8000000000000003,3.5
infoplease.com,0.5,12.0
liveandlearnfarm.com,0.1,11.0
theremightbecoffee.wordpress.com,3.1,12.5
herb-pharma.com,6.4,9.0
notesdeparfums.com,0.0,17.0
www2.ku.edu,0.7,12.0
totalprosports.com,0.2,13.0
buro247.com.au,0.4,17.0
the-healing-codes.soft112.com,1.1,15.0
apps-from-future.com,0.7,13.0
crosswordcorner.blogspot.com,2.1,15.0
genealogytrails.com,0.1,19.0
ramirezliquor.com,0.3,20.0
minq.com,4.0,14.166666666666666
